9.9991845569547733e-01	9.9926618105081000e-01	9.9796205725838438e-01	9.9600693503445470e-01	9.9340208975967503e-01	9.9014922064713251e-01	9.8625044963390340e-01	9.8170831999685493e-01	9.7652579469359435e-01	9.7070625442964964e-01	9.6425349545314099e-01	9.5717172707838249e-01	9.4946556894002943e-01	9.4114004797956163e-01	9.3220059516606968e-01	9.2265304195348319e-01	9.1250361647654998e-01	9.0175893948805141e-01	8.9042602003990057e-01	8.7851225091094232e-01	8.6602540378443860e-01	8.5297362417838252e-01	8.3936542613194987e-01	8.2520968665155570e-01	8.1051563992013476e-01	7.9529287127342652e-01	7.7955131094719521e-01	7.6330122759945995e-01	7.4655322161196258e-01	7.2931821817524500e-01	7.1160746016184151e-01	6.9343250079224161e-01	6.7480519609840206e-01	6.5573769718972641e-01	6.3624244232655969e-01	6.1633214880636378e-01	5.9601980466786975e-01	5.7531866021862066e-01	5.5424221939142471e-01	5.3280423093536555e-01	5.1101867944711021e-01	4.8889977624836706e-01	4.6646195011544450e-01	4.4371983786695973e-01	4.2068827481583426e-01	3.9738228509180529e-01	3.7381707184076873e-01	3.5000800730734372e-01	3.2597062280712841e-01	3.0172059859519224e-01	2.7727375363740786e-01	2.5264603529129959e-01	2.2785350890313735e-01	2.0291234732806696e-01	1.7783882038010171e-01	1.5264928421887433e-01	1.2736017068005703e-01	1.0198797655641569e-01	7.6549252836496010e-02	5.1060593907950702e-02	2.5538626732561926e-02
-9.9926618105081000e-01	-9.9340208975967503e-01	-9.8170831999685504e-01	-9.6425349545314099e-01	-9.4114004797956152e-01	-9.1250361647654987e-01	-8.7851225091094265e-01	-8.3936542613195009e-01	-7.9529287127342652e-01	-7.4655322161196258e-01	-6.9343250079224161e-01	-6.3624244232655958e-01	-5.7531866021862021e-01	-5.1101867944711055e-01	-4.4371983786695968e-01	-3.7381707184076862e-01	-3.0172059859519201e-01	-2.2785350890313708e-01	-1.5264928421887472e-01	-7.6549252836495690e-02	1.2246467991473532e-16	7.6549252836495496e-02	1.5264928421887497e-01	2.2785350890313819e-01	3.0172059859519224e-01	3.7381707184076884e-01	4.4371983786695990e-01	5.1101867944711032e-01	5.7531866021862077e-01	6.3624244232655980e-01	6.9343250079224206e-01	7.4655322161196280e-01	7.9529287127342640e-01	8.3936542613195031e-01	8.7851225091094254e-01	9.1250361647654987e-01	9.4114004797956174e-01	9.6425349545314099e-01	9.8170831999685482e-01	9.9340208975967514e-01	9.9926618105081000e-01	9.9926618105081000e-01	9.9340208975967514e-01	9.8170831999685493e-01	9.6425349545314110e-01	9.4114004797956163e-01	9.1250361647654987e-01	8.7851225091094254e-01	8.3936542613194998e-01	7.9529287127342629e-01	7.4655322161196258e-01	6.9343250079224195e-01	6.3624244232655935e-01	5.7531866021862099e-01	5.1101867944711044e-01	4.4371983786695923e-01	3.7381707184076968e-01	3.0172059859519329e-01	2.2785350890313863e-01	1.5264928421887478e-01	7.6549252836501588e-02
9.9796205725838438e-01	9.8170831999685482e-01	9.4946556894002943e-01	9.0175893948805130e-01	8.3936542613194953e-01	7.6330122759945929e-01	6.7480519609840173e-01	5.7531866021862010e-01	4.6646195011544350e-01	3.5000800730734410e-01	2.2785350890313782e-01	1.0198797655641534e-01	-2.5538626732560243e-02	-1.5264928421887419e-01	-2.7727375363740792e-01	-3.9738228509180551e-01	-5.1101867944711088e-01	-6.1633214880636433e-01	-7.1160746016184173e-01	-7.9529287127342674e-01	-8.6602540378443904e-01	-9.2265304195348286e-01	-9.6425349545314110e-01	-9.9014922064713262e-01	-9.9991845569547733e-01	-9.9340208975967514e-01	-9.7070625442964964e-01	-9.3220059516606968e-01	-8.7851225091094221e-01	-8.1051563992013476e-01	-7.2931821817524456e-01	-6.3624244232655958e-01	-5.3280423093536555e-01	-4.2068827481583332e-01	-3.0172059859519157e-01	-1.7783882038010240e-01	-5.1060593907949717e-02	7.6549252836495496e-02	2.0291234732806648e-01	3.2597062280712924e-01	4.4371983786696029e-01	5.5424221939142404e-01	6.5573769718972585e-01	7.4655322161196247e-01	8.2520968665155536e-01	8.9042602003990057e-01	9.4114004797956174e-01	9.7652579469359424e-01	9.9600693503445470e-01	9.9926618105081000e-01	9.8625044963390340e-01	9.5717172707838272e-01	9.1250361647654954e-01	8.5297362417838296e-01	7.7955131094719532e-01	6.9343250079224117e-01	5.9601980466787108e-01	4.8889977624836839e-01	3.7381707184077051e-01	2.5264603529129986e-01	1.2736017068006658e-01
-9.9600693503445470e-01	-9.6425349545314076e-01	-9.0175893948805164e-01	-8.1051563992013465e-01	-6.9343250079224139e-01	-5.5424221939142404e-01	-3.9738228509180573e-01	-2.2785350890313771e-01	-5.1060593907950355e-02	1.2736017068005562e-01	3.0172059859519162e-01	4.6646195011544406e-01	6.1633214880636378e-01	7.4655322161196180e-01	8.5297362417838196e-01	9.3220059516606957e-01	9.8170831999685493e-01	9.9991845569547733e-01	9.8625044963390351e-01	9.4114004797956152e-01	8.6602540378443837e-01	7.6330122759945984e-01	6.3624244232655947e-01	4.8889977624836617e-01	3.2597062280712885e-01	1.5264928421887458e-01	-2.5538626732560243e-02	-2.0291234732806659e-01	-3.7381707184076901e-01	-5.3280423093536544e-01	-6.7480519609840273e-01	-7.9529287127342674e-01	-8.9042602003990057e-01	-9.5717172707838294e-01	-9.9340208975967514e-01	-9.9796205725838449e-01	-9.7070625442964942e-01	-9.1250361647655032e-01	-8.2520968665155592e-01	-7.1160746016184051e-01	-5.7531866021861977e-01	-4.2068827481583493e-01	-2.5264603529130075e-01	-7.6549252836495690e-02	1.0198797655641438e-01	2.7727375363740775e-01	4.4371983786696029e-01	5.9601980466786886e-01	7.2931821817524478e-01	8.3936542613195031e-01	9.2265304195348330e-01	9.7652579469359413e-01	9.9926618105081011e-01	9.9014922064713262e-01	9.4946556894002954e-01	8.7851225091094187e-01	7.7955131094719665e-01	6.5573769718972830e-01	5.1101867944711254e-01	3.5000800730734422e-01	1.7783882038011534e-01
9.9340208975967492e-01	9.4114004797956108e-01	8.3936542613194998e-01	6.9343250079224128e-01	5.1101867944710944e-01	3.0172059859519079e-01	7.6549252836495330e-02	-1.5264928421887533e-01	-3.7381707184077001e-01	-5.7531866021862066e-01	-7.4655322161196302e-01	-8.7851225091094287e-01	-9.6425349545314143e-01	-9.9926618105081000e-01	-9.8170831999685482e-01	-9.1250361647654943e-01	-7.9529287127342529e-01	-6.3624244232655802e-01	-4.4371983786696029e-01	-2.2785350890313771e-01	3.6739403974420594e-16	2.2785350890313671e-01	4.4371983786696095e-01	6.3624244232656135e-01	7.9529287127342574e-01	9.1250361647654976e-01	9.8170831999685493e-01	9.9926618105081000e-01	9.6425349545314099e-01	8.7851225091094254e-01	7.4655322161196191e-01	5.7531866021862010e-01	3.7381707184076851e-01	1.5264928421887283e-01	-7.6549252836496953e-02	-3.0172059859519151e-01	-5.1101867944711166e-01	-6.9343250079224183e-01	-8.3936542613194931e-01	-9.4114004797956230e-01	-9.9340208975967526e-01	-9.9340208975967526e-01	-9.4114004797956219e-01	-8.3936542613195009e-01	-6.9343250079224250e-01	-5.1101867944711055e-01	-3.0172059859519157e-01	-7.6549252836496579e-02	1.5264928421887453e-01	3.7381707184076968e-01	5.7531866021862110e-01	7.4655322161196191e-01	8.7851225091094332e-01	9.6425349545314054e-01	9.9926618105081000e-01	9.8170831999685471e-01	9.1250361647655120e-01	7.9529287127342829e-01	6.3624244232656235e-01	4.4371983786696045e-01	2.2785350890315498e-01
-9.9014922064713240e-01	-9.1250361647654932e-01	-7.6330122759946073e-01	-5.5424221939142526e-01	-3.0172059859519240e-01	-2.5538626732557610e-02	2.5264603529129886e-01	5.1101867944711044e-01	7.2931821817524545e-01	8.9042602003990035e-01	9.8170831999685493e-01	9.9600693503445470e-01	9.3220059516606923e-01	7.9529287127342740e-01	5.9601980466787052e-01	3.5000800730734388e-01	7.6549252836495330e-02	-2.0291234732806770e-01	-4.6646195011544411e-01	-6.9343250079224206e-01	-8.6602540378443915e-01	-9.7070625442964964e-01	-9.9926618105081000e-01	-9.4946556894002909e-01	-8.2520968665155681e-01	-6.3624244232656069e-01	-3.9738228509180573e-01	-1.2736017068005664e-01	1.5264928421887519e-01	4.2068827481583376e-01	6.5573769718972796e-01	8.3936542613195042e-01	9.5717172707838238e-01	9.9991845569547733e-01	9.6425349545314054e-01	8.5297362417838352e-01	6.7480519609840117e-01	4.4371983786696040e-01	1.7783882038010271e-01	-1.0198797655641759e-01	-3.7381707184076979e-01	-6.1633214880636222e-01	-8.1051563992013342e-01	-9.4114004797956141e-01	-9.9796205725838427e-01	-9.7652579469359435e-01	-8.7851225091094176e-01	-7.1160746016184273e-01	-4.8889977624836706e-01	-2.2785350890313666e-01	5.1060593907950848e-02	3.2597062280712713e-01	5.7531866021862288e-01	7.7955131094719410e-01	9.2265304195348308e-01	9.9340208975967526e-01	9.8625044963390396e-01	9.0175893948805319e-01	7.4655322161196536e-01	5.3280423093536655e-01	2.7727375363742890e-01
9.8625044963390329e-01	8.7851225091094143e-01	6.7480519609840273e-01	3.9738228509180540e-01	7.6549252836495080e-02	-2.5264603529130070e-01	-5.5424221939142337e-01	-7.9529287127342596e-01	-9.4946556894002943e-01	-9.9991845569547733e-01	-9.4114004797956108e-01	-7.7955131094719388e-01	-5.3280423093536322e-01	-2.2785350890313746e-01	1.0198797655641618e-01	4.2068827481583559e-01	6.9343250079224339e-01	8.9042602003990201e-01	9.9014922064713251e-01	9.8170831999685471e-01	8.6602540378443782e-01	6.5573769718972741e-01	3.7381707184076746e-01	5.1060593907948461e-02	-2.7727375363740725e-01	-5.7531866021862066e-01	-8.1051563992013520e-01	-9.5717172707838249e-01	-9.9926618105081000e-01	-9.3220059516606990e-01	-7.6330122759945862e-01	-5.1101867944710955e-01	-2.0291234732806687e-01	1.2736017068005914e-01	4.4371983786696095e-01	7.1160746016184051e-01	9.0175893948805197e-01	9.9340208975967503e-01	9.7652579469359457e-01	8.5297362417838118e-01	6.3624244232655813e-01	3.5000800730734494e-01	2.5538626732562419e-02	-3.0172059859519235e-01	-5.9601980466786830e-01	-8.2520968665155570e-01	-9.6425349545314132e-01	-9.9796205725838449e-01	-9.2265304195348308e-01	-7.4655322161196180e-01	-4.8889977624836628e-01	-1.7783882038010326e-01	1.5264928421887758e-01	4.6646195011544223e-01	7.2931821817524478e-01	9.1250361647655087e-01	9.9600693503445437e-01	9.7070625442965064e-01	8.3936542613195253e-01	6.1633214880636467e-01	3.2597062280715283e-01
-9.8170831999685471e-01	-8.3936542613194876e-01	-5.7531866021862099e-01	-2.2785350890313724e-01	1.5264928421887569e-01	5.1101867944711210e-01	7.9529287127342607e-01	9.6425349545314099e-01	9.9340208975967492e-01	8.7851225091094320e-01	6.3624244232656046e-01	3.0172059859519229e-01	-7.6549252836496551e-02	-4.4371983786695807e-01	-7.4655322161196203e-01	-9.4114004797956152e-01	-9.9926618105081000e-01	-9.1250361647654932e-01	-6.9343250079224250e-01	-3.7381707184076901e-01	2.3886802389739270e-15	3.7381707184076851e-01	6.9343250079224339e-01	9.1250361647655132e-01	9.9926618105081000e-01	9.4114004797956174e-01	7.4655322161196236e-01	4.4371983786696018e-01	7.6549252836495330e-02	-3.0172059859519174e-01	-6.3624244232656135e-01	-8.7851225091094287e-01	-9.9340208975967503e-01	-9.6425349545314021e-01	-7.9529287127342529e-01	-5.1101867944711254e-01	-1.5264928421887272e-01	2.2785350890313671e-01	5.7531866021861910e-01	8.3936542613195131e-01	9.8170831999685526e-01	9.8170831999685526e-01	8.3936542613195153e-01	5.7531866021862077e-01	2.2785350890313957e-01	-1.5264928421887419e-01	-5.1101867944711166e-01	-7.9529287127342518e-01	-9.6425349545314087e-01	-9.9340208975967492e-01	-8.7851225091094221e-01	-6.3624244232656124e-01	-3.0172059859518902e-01	7.6549252836492845e-02	4.4371983786695912e-01	7.4655322161196425e-01	9.4114004797955997e-01	9.9926618105081022e-01	9.1250361647655220e-01	6.9343250079224272e-01	3.7381707184079643e-01
9.7652579469359402e-01	7.9529287127342496e-01	4.6646195011544439e-01	5.1060593907949745e-02	-3.7381707184077051e-01	-7.2931821817524689e-01	-9.4946556894002954e-01	-9.9340208975967492e-01	-8.5297362417838130e-01	-5.5424221939142504e-01	-1.5264928421887400e-01	2.7727375363740936e-01	6.5573769718972841e-01	9.1250361647654998e-01	9.9991845569547733e-01	9.0175893948805075e-01	6.3624244232655769e-01	2.5264603529129587e-01	-1.7783882038010279e-01	-5.7531866021862232e-01	-8.6602540378444015e-01	-9.9600693503445481e-01	-9.4114004797956108e-01	-7.1160746016183984e-01	-3.5000800730734377e-01	7.6549252836494650e-02	4.8889977624836689e-01	8.1051563992013420e-01	9.8170831999685493e-01	9.7070625442964975e-01	7.7955131094719399e-01	4.4371983786695857e-01	2.5538626732559508e-02	-3.9738228509180817e-01	-7.4655322161196425e-01	-9.5717172707838194e-01	-9.9014922064713218e-01	-8.3936542613194998e-01	-5.3280423093536644e-01	-1.2736017068005312e-01	3.0172059859519501e-01	6.7480519609840095e-01	9.2265304195348163e-01	9.9926618105081000e-01	8.9042602003990157e-01	6.1633214880636400e-01	2.2785350890313610e-01	-2.0291234732806485e-01	-5.9601980466786975e-01	-8.7851225091094320e-01	-9.9796205725838449e-01	-9.3220059516607068e-01	-6.9343250079223873e-01	-3.2597062280713107e-01	1.0198797655641481e-01	5.1101867944711266e-01	8.2520968665155281e-01	9.8625044963390252e-01	9.6425349545314265e-01	7.6330122759946095e-01	4.2068827481586479e-01
-9.7070625442964920e-01	-7.4655322161196080e-01	-3.5000800730734333e-01	1.2736017068005812e-01	5.7531866021862266e-01	8.9042602003990223e-01	9.9991845569547733e-01	8.7851225091094132e-01	5.5424221939142204e-01	1.0198797655641814e-01	-3.7381707184076718e-01	-7.6330122759945951e-01	-9.7652579469359446e-01	-9.6425349545314154e-01	-7.2931821817524556e-01	-3.2597062280712830e-01	1.5264928421887569e-01	5.9601980466787163e-01	9.0175893948805141e-01	9.9926618105081000e-01	8.6602540378443771e-01	5.3280423093536611e-01	7.6549252836495080e-02	-3.9738228509180679e-01	-7.7955131094719465e-01	-9.8170831999685504e-01	-9.5717172707838216e-01	-7.1160746016184240e-01	-3.0172059859519240e-01	1.7783882038010093e-01	6.1633214880636533e-01	9.1250361647655054e-01	9.9796205725838438e-01	8.5297362417838063e-01	5.1101867944710788e-01	5.1060593907953783e-02	-4.2068827481583709e-01	-7.9529287127342585e-01	-9.8625044963390318e-01	-9.4946556894002854e-01	-6.9343250079224017e-01	-2.7727375363740986e-01	2.0291234732806410e-01	6.3624244232655991e-01	9.2265304195348230e-01	9.9600693503445481e-01	8.3936542613194909e-01	4.8889977624836928e-01	2.5538626732560642e-02	-4.4371983786696162e-01	-8.1051563992013498e-01	-9.9014922064713218e-01	-9.4114004797956008e-01	-6.7480519609840450e-01	-2.5264603529130031e-01	2.2785350890314035e-01	6.5573769718972208e-01	9.3220059516606735e-01	9.9340208975967592e-01	8.2520968665155681e-01	4.6646195011547770e-01
