-3.9085645998319927e+00	-3.6806649930901911e+00	-7.0462238394843721e+00	-6.6815932727615488e+00	5.0542759414394149e+00	4.7595724844547052e+00	9.1116722572357300e+00	8.6401581108455545e+00	-3.2989443281259039e+00	-3.1065903076562633e+00	-5.9472216913011113e+00	-5.6394626894406015e+00	1.1457113416074360e+00	1.0789074913645198e+00	2.0654484177513543e+00	1.9585648380840115e+00
-1.6250922769379770e+01	-2.0721698996406244e+00	7.9520480156260120e-01	1.7527887867457796e+01	2.1014529984485097e+01	2.6795817755650644e+00	-1.0283019237363351e+00	-2.2665809836313823e+01	-1.3716260311819289e+01	-1.7489727910922834e+00	6.7117641343990797e-01	1.4794056689471676e+01	4.7636072151053312e+00	6.0741187592444057e-01	-2.3309712217373191e-01	-5.1379219688560385e+00
-1.8095086217780924e+01	2.5917359933728459e+01	6.8052119392195864e+00	-1.4627485655167126e+01	2.3399270139409627e+01	-3.3514474542470310e+01	-8.8000129209256031e+00	1.8915217323986276e+01	-1.5272788902520249e+01	2.1875019682940938e+01	5.7438005065972630e+00	-1.2346031287017942e+01	5.3041839216287316e+00	-7.5971146087418608e+00	-1.9948009817060119e+00	4.2877316688191405e+00
-9.7547819192328369e+00	2.9934497653699637e+01	-3.7487326939685261e+01	1.7307611205218457e+01	1.2614185670741168e+01	-3.8709149470542876e+01	4.8475927625264227e+01	-2.2380963825462519e+01	-8.2333249617881670e+00	2.5265602941349719e+01	-3.1640414639581973e+01	1.4608136660020417e+01	2.8594037515083439e+00	-8.7746518168432441e+00	1.0988600685578950e+01	-5.0733526202440586e+00
5.0542759414394336e+00	4.7595724844547025e+00	9.1116722572357247e+00	8.6401581108455581e+00	-6.3571308080500790e+00	-5.9864608154847661e+00	-1.1460413537063854e+01	-1.0867355868432737e+01	4.2038978215316343e+00	3.9587779991930314e+00	7.5786402635141021e+00	7.1864580170761494e+00	-1.3028548666106645e+00	-1.2268883310300664e+00	-2.3487412798281255e+00	-2.2271977575871791e+00
2.1014529984485080e+01	2.6795817755650648e+00	-1.0283019237363333e+00	-2.2665809836313819e+01	-2.6431504240945017e+01	-3.3703050754452732e+00	1.2933701909238688e+00	2.8508439125466420e+01	1.7478851144231058e+01	2.2287441602774321e+00	-8.5529089965769289e-01	-1.8852304404850795e+01	-5.4169742564599304e+00	-6.9072329988020920e-01	2.6506826718753307e-01	5.8426292891526037e+00
2.3399270139409644e+01	-3.3514474542470296e+01	-8.8000129209256013e+00	1.8915217323986262e+01	-2.9430965545336594e+01	4.2153594520379791e+01	1.1068416900665467e+01	-2.3791045875708651e+01	1.9462360564445113e+01	-2.7875689446180765e+01	-7.3194173757742247e+00	1.5732746257509852e+01	-6.0316954059269863e+00	8.6391199779095000e+00	2.2684039797398641e+00	-4.8758285517223747e+00
1.2614185670741159e+01	-3.8709149470542869e+01	4.8475927625264205e+01	-2.2380963825462494e+01	-1.5865779643818774e+01	4.8687315355109426e+01	-6.0971703271825987e+01	2.8150167560535341e+01	1.0491858433538974e+01	-3.2196364230602995e+01	4.0319889317823012e+01	-1.8615383520758993e+01	-3.2515939730776275e+00	9.9781658845665682e+00	-1.2495775646561773e+01	5.7692037350728436e+00
-3.2989443281258963e+00	-3.1065903076562593e+00	-5.9472216913011051e+00	-5.6394626894405961e+00	4.2038978215316281e+00	3.9587779991930274e+00	7.5786402635140986e+00	7.1864580170761476e+00	-2.6057097332213308e+00	-2.4537766620601289e+00	-4.6974825596562511e+00	-4.4543955151743626e+00	6.9323459490456885e-01	6.5281364559613164e-01	1.2497391316448581e+00	1.1850671742662360e+00
-1.3716260311819283e+01	-1.7489727910922825e+00	6.7117641343990708e-01	1.4794056689471660e+01	1.7478851144231044e+01	2.2287441602774298e+00	-8.5529089965769289e-01	-1.8852304404850788e+01	-1.0833948512919845e+01	-1.3814465997604171e+00	5.3013653437506769e-01	1.1685258578305200e+01	2.8823117988994422e+00	3.6752619133186532e-01	-1.4103987906483920e-01	-3.1087981111664686e+00
-1.5272788902520242e+01	2.1875019682940909e+01	5.7438005065972586e+00	-1.2346031287017928e+01	1.9462360564445095e+01	-2.7875689446180733e+01	-7.3194173757742211e+00	1.5732746257509847e+01	-1.2063390811853958e+01	1.7278239955818989e+01	4.5368079594797317e+00	-9.7516571034447530e+00	3.2093980906662742e+00	-4.5967797271219331e+00	-1.2069925471175296e+00	2.5943741835731871e+00
